height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
178.0,78.0,317.0,120.0,68.0,129.0,5.0,31.0,0.0,0.0,0.375,31.0,0.03949096223601282,0.0,0.0,0.03949096223601282,0.0449780430835401,0.0,0.0,0.0449780430835401
180.0,73.0,465.0,177.0,118.0,170.0,190.0,16.0,0.0,0.0,1.0,16.0,0.005010219770094971,0.0,0.0,0.005010219770094971,0.005466565649496881,0.0,0.0,0.005466565649496881
177.0,64.0,345.0,115.0,105.0,125.0,20.0,58.0,0.0,2.0,0.0,120.58904971680302,0.07036232375764993,0.0,0.0010500739834073273,0.10322389013455124,0.08347637658818342,0.0,0.0011457178787620413,0.11933107322581718
178.0,67.0,414.0,163.0,100.0,151.0,35.0,29.0,1.0,1.0,0.125,93.3796878657202,0.03017506849230971,0.004033205971934865,0.0002880861408524903,0.17262986441213515,0.04328741281321933,0.004400562497302766,0.00031432589266448325,0.19871741982200272
183.0,77.0,389.0,165.0,89.0,135.0,29.0,51.0,0.0,0.0,0.125,51.0,0.04416187953915669,0.0,0.0,0.04416187953915669,0.05068632102645291,0.0,0.0,0.05068632102645291
193.0,93.0,205.0,55.0,50.0,100.0,0.0,5.0,0.0,3.0,0.25,98.88357457520453,0.00824082085076421,0.0,0.007357875759610902,0.2385020467149374,0.008991419589083487,0.0,0.008028053204538829,0.26022553016309374
175.0,67.0,433.0,183.0,103.0,147.0,14.0,25.0,0.0,2.0,0.0,87.58904971680302,0.014529109947388255,0.0,0.0019217040219219061,0.07466792423191349,0.01585246496176166,0.0,0.002096738601656024,0.08146890325285605
180.0,83.0,509.0,241.0,131.0,137.0,27.0,25.0,0.0,2.0,0.25,87.58904971680302,0.011543853655772268,0.0,0.000826016899435459,0.037393660048614975,0.012595302552220676,0.0,0.0009012530019760405,0.04079958702626887
188.0,77.0,504.0,197.0,119.0,188.0,0.0,4.0,0.0,2.0,0.25,66.58904971680302,0.0005872525178916148,0.0,0.0030359217718323077,0.09559498187466012,0.0006407412427391389,0.0,0.004436050706209026,0.13946484034132706
181.0,77.0,290.0,111.0,70.0,109.0,2.0,22.0,0.0,1.0,0.25,53.29452485840151,0.03813312579375506,0.0,0.0031817522114227104,0.13770454946739707,0.04435195593169647,0.0,0.004989345940201149,0.20049116648448595
178.0,70.0,399.0,187.0,90.0,122.0,57.0,67.0,2.0,2.0,0.25,195.7593757314404,0.06321203021200326,0.005849151176166324,0.0005782905621524254,0.27482947870257396,0.08551060592761357,0.014489063061125332,0.00063096300512797,0.584629306576974
195.0,89.0,511.0,196.0,135.0,180.0,0.0,10.0,0.0,0.0,0.25,10.0,0.009795518994349111,0.0,0.0,0.009795518994349111,0.017032621260125953,0.0,0.0,0.017032621260125953
193.0,88.0,364.0,190.0,84.0,90.0,0.0,24.0,0.0,0.0,0.125,24.0,0.023543806200016556,0.0,0.0,0.023543806200016556,0.03638911339247921,0.0,0.0,0.03638911339247921
180.0,73.0,217.0,97.0,52.0,68.0,8.0,27.0,0.0,0.0,0.75,27.0,0.04283508287391588,0.0,0.0,0.04283508287391588,0.06704904334027285,0.0,0.0,0.06704904334027285
188.0,74.0,180.0,77.0,35.0,68.0,0.0,12.0,0.0,1.0,0.25,43.29452485840151,0.03920403579810121,0.0,0.001814942687370689,0.09600180484459726,0.04513661897909507,0.0,0.0019802531237862447,0.10710769958735096
186.0,75.0,396.0,157.0,86.0,153.0,98.0,35.0,1.0,1.0,0.5,99.3796878657202,0.034062127130429845,0.0002677784292842001,0.000167361518302625,0.04815911930800267,0.038569159970931355,0.0002921684936733803,0.0001826053085458627,0.053950148577282475
185.0,85.0,380.0,134.0,103.0,143.0,81.0,38.0,1.0,1.0,0.75,102.3796878657202,0.030141207318596035,0.004184506013099179,0.0008376658557095489,0.1948006258116243,0.0328865590978014,0.005076923076923077,0.0009139629802090359,0.22945942387722965
183.0,80.0,401.0,151.0,89.0,161.0,20.0,77.0,3.0,0.0,0.125,176.2554890219561,0.07303380317705582,0.001743694937246633,0.0,0.13072423441089703,0.08828449765889518,0.0019025159143814128,0.0,0.1512295468102222
188.0,71.0,360.0,153.0,76.0,131.0,31.0,43.0,0.0,4.0,0.25,168.17809943360604,0.046376175538039424,0.0,0.0033823046476465553,0.15222379241250145,0.05496764166538154,0.0,0.003114717378616442,0.152441242097389
186.0,89.0,347.0,138.0,82.0,127.0,93.0,39.0,2.0,5.0,0.75,261.64295030664493,0.03680943950145776,0.003976559820643644,0.004082230641052357,0.2961260376499481,0.04016215391527394,0.0043387568442507605,0.00445405248067141,0.3230980874334264
188.0,80.0,369.0,162.0,93.0,114.0,21.0,49.0,1.0,4.0,0.5,207.26326244092473,0.03851281993577924,0.00014448902420465456,0.004785375637374331,0.19304931969495864,0.04248009467692157,0.0001576495189215055,0.005598995052807051,0.22291384457060226
172.0,70.0,318.0,140.0,71.0,107.0,0.0,47.0,1.0,2.0,0.0,142.67421272412173,0.04802488229194721,0.00045373567184267224,0.006485536274424627,0.2659985771171435,0.05556741679754527,0.0004950632809465612,0.006591809280812639,0.27823420554683304
188.0,76.0,131.0,46.0,34.0,51.0,13.0,21.0,0.0,0.0,0.0,21.0,0.05848709782212694,0.0,0.0,0.05848709782212694,0.07462398962845042,0.0,0.0,0.07462398962845042
190.0,76.0,82.0,28.0,18.0,36.0,1.0,14.0,1.0,1.0,0.0,78.3796878657202,0.040319427170516335,0.003302621376671179,0.006302142849062106,0.3468097598203089,0.06682438065296434,0.005252654567361999,0.007958550190211678,0.4896683599996886
193.0,87.0,182.0,83.0,40.0,59.0,51.0,18.0,1.0,0.0,0.25,51.0851630073187,0.03345551258643984,0.0012022434380097179,0.0,0.07323193270747061,0.04139504302262948,0.0011998817585725037,0.0,0.08109332659450898
190.0,88.0,44.0,22.0,6.0,16.0,0.0,1.0,0.0,1.0,0.0,32.29452485840151,0.01144217022169971,0.0,0.0023864102850785296,0.08612374621043478,0.005873578221144872,0.0,0.0037954665260938316,0.1246508997712191
171.0,69.0,178.0,53.0,43.0,82.0,39.0,22.0,1.0,0.0,0.25,55.0851630073187,0.0567096902091754,0.0007870076472067491,0.0,0.08274796650501706,0.08773387310443424,0.0012516964075415828,0.0,0.12914645278362272
181.0,77.0,561.0,292.0,139.0,130.0,11.0,197.0,3.0,6.0,0.25,484.0226381723652,0.112319080401951,0.0005886955978528534,0.0019510029697051509,0.19285188115285662,0.1651603442566134,0.00093629098469787,0.002636986317415267,0.2786609179692421
183.0,80.0,255.0,96.0,57.0,102.0,16.0,77.0,7.0,4.0,0.0,433.7742404848369,0.10226506068802656,0.012855305130562543,0.00507328659661651,0.6863510199531194,0.17196505829133735,0.01736764452841296,0.008068809280255353,0.9990859611656987
169.0,68.0,116.0,46.0,27.0,43.0,3.0,27.0,0.0,2.0,0.25,89.58904971680302,0.09157162645100878,0.0,0.006732563252854419,0.3022639945282219,0.11318579778027801,0.0,0.00671933784800602,0.3234642830967005
178.0,72.0,139.0,52.0,34.0,53.0,4.0,22.0,1.0,0.0,0.25,55.0851630073187,0.07257019426927079,0.0007307607369203701,0.002038375930667884,0.16053753860268308,0.11128972502314487,0.0014555538579569996,0.003520285730230481,0.2696126309729575
184.0,74.0,262.0,137.0,55.0,70.0,85.0,11.0,0.0,1.0,0.0,42.29452485840151,0.016203892604201374,0.0,0.0004046011570225012,0.028865693570380054,0.017197983283979573,0.0,0.0004038063610580541,0.029834911488091507
172.0,68.0,177.0,64.0,44.0,69.0,43.0,18.0,1.0,0.0,0.5,51.0851630073187,0.06606091636908362,0.0021081100434996876,0.0003567818608026738,0.14697339960755257,0.1038366410012407,0.003352843873266318,0.000567443753599753,0.2325239097391187
184.0,80.0,370.0,143.0,90.0,137.0,1.0,36.0,1.0,4.0,0.0,194.26326244092473,0.04801583857961551,0.0006523696546510971,0.0019373401865396215,0.13022773557161968,0.07862797789611638,0.0010375613960221233,0.0030812429336414568,0.2093818993952261
188.0,90.0,509.0,188.0,136.0,185.0,10.0,128.0,10.0,5.0,0.25,615.3242543651945,0.07175968568471087,0.00808375906787458,0.0017501473267309533,0.39398220117947885,0.11712972733689517,0.012089765270132497,0.0027835220271527406,0.6042305812920885
180.0,71.0,283.0,105.0,56.0,122.0,56.0,37.0,1.0,2.0,0.25,132.67421272412173,0.03979018715986315,0.0021505441522510003,0.004838724342564751,0.26236687021286864,0.06328430797359705,0.003420333206654325,0.007695749714972231,0.4172814204143354
190.0,79.0,208.0,98.0,48.0,62.0,0.0,9.0,0.0,0.0,0.0,9.0,0.017412146674910457,0.0,0.0,0.017412146674910457,0.02779729115473058,0.0,0.0,0.02779729115473058
181.0,76.0,220.0,67.0,53.0,100.0,41.0,28.0,1.0,3.0,0.375,154.96873758252323,0.05895084307486568,0.0017124703434591299,0.0027399525495346074,0.20135371670566143,0.07675159710441998,0.0027235986645580738,0.0043577578632929175,0.3032362646675542
171.0,75.0,466.0,283.0,84.0,99.0,178.0,61.0,1.0,4.0,0.5,219.26326244092473,0.04442981758933417,0.003035374474112456,0.005178143866612278,0.3069032288076763,0.07089302902386753,0.005063903281519864,0.008811331659434067,0.5141795321980279
182.0,71.0,114.0,50.0,29.0,35.0,1.0,22.0,2.0,1.0,0.0,119.4648508730389,0.07289281119989317,0.005604448396775334,0.001868149465591778,0.3167797498634825,0.12141977005695488,0.008913595629462786,0.002971198543154262,0.5093097811070421
191.0,90.0,152.0,55.0,26.0,71.0,31.0,12.0,1.0,0.0,0.75,45.0851630073187,0.034015195864206836,0.000784266665661062,0.0,0.05996278633880939,0.03833322048189851,0.00099039735700412,0.0,0.07110067848039742
188.0,79.0,161.0,70.0,44.0,47.0,33.0,22.0,0.0,1.0,1.0,53.29452485840151,0.04516150786575681,0.0,0.000763329166990297,0.06904953145727759,0.05986928933247343,0.0,0.000761829687982542,0.08371038744091136
180.0,80.0,318.0,159.0,72.0,87.0,8.0,51.0,3.0,2.0,0.25,212.84453873875913,0.052764027731480596,0.0024548776169886,0.005705562078690186,0.31253690815528956,0.06328659218881864,0.003378573635283701,0.005694354108479679,0.3532693578447671
185.0,80.0,425.0,200.0,79.0,146.0,26.0,74.0,3.0,0.0,0.125,173.2554890219561,0.06103311372633842,0.0006173397828458009,0.0,0.08145790107269446,0.07841145073260822,0.0006161270844647353,0.0,0.098796115755348
194.0,92.0,310.0,168.0,54.0,88.0,4.0,30.0,0.0,0.0,0.125,30.0,0.03186151513288747,0.0,0.0,0.03186151513288747,0.040245657897862754,0.0,0.0,0.040245657897862754
174.0,68.0,169.0,68.0,50.0,51.0,18.0,22.0,1.0,0.0,0.125,55.0851630073187,0.06153755859572036,0.0007658252467643313,0.0,0.08687501172003832,0.11362467410437657,0.0012180068561998838,0.0,0.1539226294857815
180.0,76.0,206.0,83.0,53.0,70.0,27.0,38.0,0.0,1.0,0.125,69.2945248584015,0.06458807366970833,0.0,0.0005520799913241374,0.0818651546820276,0.10528066485626603,0.0,0.0008780556888724535,0.1327590004387459
177.0,74.0,127.0,79.0,23.0,25.0,7.0,5.0,0.0,0.0,0.25,5.0,0.017365738549029258,0.0,0.0,0.017365738549029258,0.017331625401602834,0.0,0.0,0.017331625401602834
179.0,77.0,185.0,78.0,40.0,67.0,18.0,27.0,0.0,0.0,0.25,27.0,0.065674046728409,0.0,0.0,0.065674046728409,0.10802533314854668,0.0,0.0,0.10802533314854668
180.0,73.0,82.0,35.0,19.0,28.0,0.0,8.0,1.0,0.0,0.125,41.0851630073187,0.037067811969364546,0.0025509903047391176,0.0,0.12146774203174783,0.058777610933422535,0.004057222838238234,0.0,0.1930114898935507
176.0,77.0,296.0,119.0,76.0,101.0,36.0,28.0,1.0,0.0,0.75,61.0851630073187,0.04030809085991319,0.0004901666660381639,0.0,0.056525334906539784,0.06544941033933971,0.000618998348127575,0.0,0.08592907158840153
183.0,80.0,210.0,98.0,51.0,61.0,6.0,28.0,1.0,0.0,0.75,61.0851630073187,0.05441861180863318,0.004931914589162294,0.0,0.2175918099292409,0.0965362395809823,0.007843964153927251,0.0,0.35605507223723015
196.0,93.0,136.0,48.0,33.0,55.0,0.0,9.0,0.0,2.0,0.0,71.58904971680302,0.023134528049931855,0.0,0.004155903242502729,0.15319154538154495,0.023089082728744968,0.0,0.004147739412349395,0.15289061687468475
188.0,79.0,278.0,108.0,66.0,104.0,9.0,59.0,4.0,3.0,0.0,285.2242266044793,0.07624640563394473,0.005311624858415423,0.002745119837066432,0.33788960088871167,0.1097392769623524,0.007037313173933458,0.004724936053618248,0.490434559239806
188.0,85.0,184.0,72.0,46.0,66.0,7.0,17.0,1.0,0.0,0.0,50.0851630073187,0.04227690683732431,0.0009098058449803271,0.0,0.07237798152350974,0.053512034921106504,0.0009080186281089218,0.0,0.08355397924577207
177.0,72.0,102.0,34.0,25.0,43.0,15.0,5.0,0.0,0.0,0.0,5.0,0.029812151367079546,0.0,0.0,0.029812151367079546,0.038457817393110716,0.0,0.0,0.038457817393110716
170.0,65.0,77.0,23.0,20.0,34.0,6.0,5.0,0.0,0.0,0.125,5.0,0.0354153441243037,0.0,0.0,0.0354153441243037,0.05632633833937122,0.0,0.0,0.05632633833937122
178.0,74.0,84.0,37.0,16.0,31.0,2.0,17.0,0.0,0.0,0.0,17.0,0.08309274520580873,0.0,0.0,0.08309274520580873,0.12791964938430594,0.0,0.0,0.12791964938430594
187.0,75.0,176.0,71.0,45.0,60.0,1.0,55.0,1.0,0.0,0.125,88.0851630073187,0.10086725466474819,0.0010161911928219013,0.0,0.1344881059258624,0.1770178089348858,0.0016162014053421536,0.0,0.23049009588328853
184.0,75.0,390.0,202.0,84.0,104.0,70.0,41.0,2.0,0.0,0.125,107.1703260146374,0.02454223656866289,0.0009355935534996222,0.0,0.05549650179479445,0.03435143754024587,0.0014880148801488012,0.0,0.08358265240728473
192.0,90.0,215.0,82.0,50.0,83.0,0.0,16.0,0.0,0.0,0.25,16.0,0.025199227477794676,0.0,0.0,0.025199227477794676,0.029105881878391582,0.0,0.0,0.029105881878391582
193.0,89.0,226.0,114.0,44.0,68.0,26.0,23.0,1.0,1.0,0.625,87.3796878657202,0.028887191303900286,0.0038253200300309206,0.003712382769621864,0.2716257829204674,0.04516632668281397,0.0038178055954579664,0.004050517753199137,0.2982380756556812
170.0,69.0,249.0,133.0,56.0,60.0,21.0,57.0,1.0,1.0,0.125,121.3796878657202,0.07880606307955923,0.0005314563134873162,0.0007086084179830882,0.11856494559400006,0.1211406777232929,0.0008452547579662987,0.001127006343955065,0.18437519721979762
179.0,73.0,231.0,121.0,51.0,59.0,49.0,24.0,1.0,0.0,0.0,57.0851630073187,0.03202697965527793,0.0008662613447006371,0.0,0.06068737745163761,0.04858586433229993,0.0013777454602916718,0.0,0.09416879746864323
183.0,82.0,252.0,105.0,67.0,80.0,5.0,49.0,4.0,1.0,0.25,212.6351768876763,0.08060729843453499,0.007058396196847124,0.0015807418555007352,0.36360405246914396,0.1045390215228747,0.007631843149294095,0.0025140910749766833,0.4357170818057017
185.0,74.0,174.0,95.0,31.0,48.0,39.0,19.0,0.0,0.0,0.0,19.0,0.03784517015476726,0.0,0.0,0.03784517015476726,0.04788963423082452,0.0,0.0,0.04788963423082452
186.0,78.0,449.0,249.0,86.0,114.0,277.0,43.0,2.0,2.0,0.125,171.7593757314404,0.033131980692653155,0.0009457744886610664,0.0016585345603388967,0.11632613484521163,0.04664789742523637,0.0009439166152125657,0.002254959388310171,0.14844541513701914
188.0,75.0,264.0,83.0,69.0,112.0,34.0,42.0,0.0,1.0,0.125,73.2945248584015,0.038425804405850014,0.0,0.000684988137383652,0.05986218269891282,0.06111432525770954,0.0,0.0010894394658232294,0.09520781570263824
184.0,77.0,277.0,128.0,65.0,84.0,26.0,32.0,1.0,0.0,0.0,65.0851630073187,0.054304020348493756,0.0005464742900044172,0.0,0.07238421131259865,0.06647069208336845,0.000545400799351138,0.0,0.08451536643422276
174.0,65.0,352.0,189.0,80.0,83.0,34.0,41.0,0.0,0.0,0.0,41.0,0.036717123070912516,0.0,0.0,0.036717123070912516,0.05566673089015636,0.0,0.0,0.05566673089015636
185.0,77.0,283.0,103.0,70.0,110.0,53.0,26.0,0.0,2.0,0.125,88.58904971680302,0.02711442527558987,0.0,0.0016923236335360814,0.08007488929374512,0.042965273574552695,0.0,0.0026915563273279784,0.127196249967906
189.0,87.0,421.0,194.0,99.0,128.0,35.0,56.0,1.0,0.0,0.0,89.0851630073187,0.05516480947369088,0.0001930207354602758,0.0,0.06155093197018662,0.07156443520021107,0.00019264156674329188,0.0,0.07793801283789814
184.0,75.0,366.0,163.0,79.0,124.0,22.0,23.0,1.0,0.0,0.25,56.0851630073187,0.030030101754966457,0.00032059825013592473,0.0,0.04063714712057466,0.03396557886644382,0.0003199684689526676,0.0,0.044551787818945025
191.0,89.0,327.0,145.0,76.0,106.0,30.0,32.0,0.0,0.0,0.0,32.0,0.02982062174351263,0.0,0.0,0.02982062174351263,0.037537927100430205,0.0,0.0,0.037537927100430205
186.0,78.0,134.0,71.0,28.0,35.0,16.0,23.0,0.0,0.0,0.0,23.0,0.06805056435301003,0.0,0.0,0.06805056435301003,0.08466651608908748,0.0,0.0,0.08466651608908748
176.0,64.0,213.0,140.0,41.0,32.0,67.0,10.0,0.0,1.0,0.25,41.29452485840151,0.008892394287244297,0.0,0.000586460213663277,0.02724538802219318,0.010077188752556764,0.0,0.0005853081749134164,0.028394129982210293
187.0,84.0,282.0,162.0,53.0,67.0,122.0,52.0,1.0,1.0,0.25,116.3796878657202,0.056547582283071385,0.0018229040545112434,0.0010410619455677814,0.14943819900798477,0.07043862519140456,0.0030263118951075843,0.001314686757085115,0.2117071449526379
170.0,70.0,312.0,125.0,73.0,114.0,39.0,29.0,1.0,1.0,0.25,93.3796878657202,0.036319693733477314,0.00028336720196106357,0.0005262533750705466,0.0621637931292498,0.059144782642116756,0.00048232649521213507,0.0008957492053939651,0.10313467913405382
180.0,73.0,134.0,60.0,34.0,40.0,20.0,26.0,1.0,1.0,0.25,90.3796878657202,0.07307363361652512,0.0016513106883355895,0.005740433550598217,0.30735165736303366,0.11439157916575364,0.0026263272836809996,0.00737811359603236,0.43217860479605286
184.0,76.0,202.0,96.0,37.0,69.0,1.0,41.0,2.0,1.0,0.25,138.4648508730389,0.08942041001147483,0.0021857348747423805,0.0008406672595163001,0.18804408708368495,0.14573764174425072,0.0034763022954904864,0.001337039344419418,0.302593680853864
185.0,81.0,365.0,172.0,84.0,109.0,147.0,21.0,0.0,1.0,0.0,52.29452485840151,0.012662912645424178,0.0,0.0002561858163186613,0.02068012604257841,0.013591929816816754,0.0,0.00025568256651468875,0.02159339425047058
189.0,82.0,219.0,78.0,55.0,86.0,0.0,11.0,0.0,2.0,0.125,73.58904971680302,0.017843495512732458,0.0,0.001809262145480733,0.0744634946998441,0.027331864606411748,0.0,0.002877541197772225,0.11738314915116912
184.0,75.0,135.0,43.0,40.0,52.0,25.0,20.0,1.0,1.0,0.375,84.3796878657202,0.04490503474975466,0.0039843320933852025,0.0015746153974117497,0.2260041522314192,0.06706234268116876,0.004001201942085369,0.0031363720034549634,0.2975940327875793
190.0,87.0,497.0,192.0,125.0,180.0,29.0,67.0,2.0,2.0,0.25,195.7593757314404,0.042953029134174855,0.0009499207411434807,0.00028497622234304425,0.08329950717310768,0.048656945355429956,0.000948054722822719,0.0002844164168468157,0.08892416702702809
180.0,72.0,156.0,69.0,40.0,47.0,1.0,37.0,2.0,1.0,0.0,134.4648508730389,0.05993538654448186,0.003815957209815836,0.002760399956620687,0.27257235792178836,0.08829290221238607,0.0051503631027781495,0.0043902784443622675,0.3960851829270802
186.0,83.0,229.0,125.0,35.0,69.0,11.0,39.0,1.0,2.0,0.25,134.67421272412173,0.06172325737262514,0.0006098336279759438,0.0027442513258917473,0.1677797436973744,0.06867757106203314,0.0006086356746382265,0.0027388605358720196,0.17452572069305
180.0,75.0,251.0,84.0,76.0,91.0,17.0,64.0,3.0,3.0,0.125,257.13906359716066,0.07414908570997765,0.003302621376671179,0.009632645681957605,0.48486592205479523,0.11859371119746209,0.005252654567361999,0.015320242488139164,0.7718183531615811
173.0,73.0,158.0,71.0,32.0,55.0,3.0,40.0,3.0,1.0,0.25,170.5500138803576,0.09568825440355866,0.006164893236452867,0.0015412233091132168,0.3478866032137097,0.14891744444796537,0.009804955192409065,0.0024512387981022662,0.5500263387693648
180.0,74.0,237.0,105.0,54.0,78.0,23.0,52.0,1.0,0.0,0.375,85.0851630073187,0.07364834714443079,0.00029356634459299367,0.0,0.08336103750875269,0.1124808175851401,0.00046690262820995546,0.0,0.12792836714801203
182.0,81.0,282.0,127.0,69.0,86.0,140.0,21.0,0.0,1.0,0.0,52.29452485840151,0.019077484930015935,0.0,0.0037403129182524554,0.1361288005284677,0.019040009238780253,0.0,0.003732965471114456,0.1358613899701261
174.0,72.0,221.0,78.0,57.0,86.0,5.0,43.0,4.0,3.0,0.25,269.2242266044793,0.06340030533366646,0.009463651898063611,0.0038112121929616723,0.4957768457389041,0.10006170442099399,0.015051466304136722,0.0060615428925503,0.7877350253237045
175.0,72.0,162.0,57.0,41.0,64.0,23.0,30.0,0.0,0.0,0.5,30.0,0.07285327954751583,0.0,0.0,0.07285327954751583,0.11110796189063195,0.0,0.0,0.11110796189063195
170.0,66.0,615.0,397.0,108.0,110.0,20.0,46.0,0.0,0.0,0.25,46.0,0.022554411712510616,0.0,0.0,0.022554411712510616,0.029032921644879504,0.0,0.0,0.029032921644879504
184.0,77.0,59.0,19.0,12.0,28.0,1.0,12.0,0.0,1.0,0.0,43.29452485840151,0.06526165725334421,0.0,0.008963252322631366,0.3457623798760565,0.09292414299855145,0.0,0.015235137977663148,0.5697005471617076
183.0,72.0,162.0,52.0,41.0,69.0,4.0,46.0,2.0,1.0,0.375,143.4648508730389,0.10624043649282906,0.0034249406869182597,0.002054964412150956,0.2838642922891063,0.16882761622771672,0.0054471973291161475,0.0032683183974696883,0.4513294991293417
181.0,68.0,43.0,19.0,12.0,12.0,0.0,2.0,1.0,0.0,0.625,35.0851630073187,0.015909401900523527,0.011932051425392647,0.0,0.4106832683213486,0.02530311017395888,0.01897733263046916,0.0,0.653171253697139
191.0,78.0,106.0,65.0,19.0,22.0,9.0,5.0,0.0,0.0,0.5,5.0,0.014328106462083158,0.0,0.0,0.014328106462083158,0.017164348641747405,0.0,0.0,0.017164348641747405
196.0,86.0,20.0,5.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.019468083904588002,0.0,0.0,0.019468083904588002,0.030963016397081256,0.0,0.0,0.030963016397081256
183.0,80.0,246.0,102.0,64.0,80.0,21.0,50.0,7.0,4.0,0.25,406.7742404848369,0.06255824221930383,0.007999923958606043,0.007681107150409107,0.5676136290944623,0.08470929053711375,0.009968217466937705,0.009874024658097367,0.7235123004384467
171.0,72.0,81.0,33.0,18.0,30.0,7.0,14.0,0.0,0.0,0.75,14.0,0.06536115827260376,0.0,0.0,0.06536115827260376,0.09621615085185374,0.0,0.0,0.09621615085185374
186.0,77.0,180.0,84.0,37.0,59.0,20.0,44.0,0.0,1.0,0.0,75.2945248584015,0.07238396181841363,0.0,0.0018872122152406737,0.13144337140134188,0.10722148823083294,0.0,0.003001516895635428,0.20115253333420796
174.0,70.0,417.0,169.0,89.0,159.0,13.0,43.0,0.0,0.0,0.25,43.0,0.03115138858832396,0.0,0.0,0.03115138858832396,0.03445891538344469,0.0,0.0,0.03445891538344469
174.0,71.0,251.0,119.0,64.0,68.0,61.0,29.0,1.0,0.0,0.25,62.0851630073187,0.03790480109251235,0.0012751066766769734,0.0,0.08009191334209041,0.043182071151273586,0.0012726018651526554,0.0,0.08528631130326698
190.0,82.0,244.0,107.0,63.0,74.0,10.0,44.0,1.0,1.0,0.0,108.3796878657202,0.05746030864092995,0.001771441385694289,0.00039365364126539755,0.12838793930671627,0.0698481611114297,0.002430345428578344,0.0005400767619062986,0.16715798143095764
185.0,82.0,260.0,128.0,60.0,72.0,8.0,62.0,7.0,1.0,0.25,324.89066590963245,0.08710915460145537,0.008047036984454699,0.0004561357217381043,0.36762123564079946,0.11601000157947146,0.01079720199507093,0.0004552396915993239,0.48748369945462583
179.0,68.0,293.0,116.0,70.0,107.0,42.0,40.0,2.0,0.0,0.0,106.1703260146374,0.05210731735890796,0.0010741859427152722,0.0,0.08764693437381306,0.06808817265340382,0.0017084391623137006,0.0,0.12461216082663963
183.0,81.0,112.0,34.0,27.0,51.0,32.0,9.0,0.0,0.0,0.5,9.0,0.026078363925486184,0.0,0.0,0.026078363925486184,0.03781584547225566,0.0,0.0,0.03781584547225566
175.0,69.0,88.0,34.0,20.0,34.0,5.0,13.0,0.0,0.0,0.25,13.0,0.06284274395817538,0.0,0.0,0.06284274395817538,0.09864617000423938,0.0,0.0,0.09864617000423938
182.0,79.0,212.0,88.0,48.0,76.0,28.0,32.0,0.0,0.0,0.125,32.0,0.05041825777928213,0.0,0.0,0.05041825777928213,0.08895365797395101,0.0,0.0,0.08895365797395101
170.0,69.0,92.0,44.0,24.0,24.0,16.0,11.0,0.0,0.0,0.125,11.0,0.04698474978121978,0.0,0.0,0.04698474978121978,0.05941243113249223,0.0,0.0,0.05941243113249223
184.0,76.0,216.0,67.0,54.0,95.0,10.0,45.0,2.0,0.0,0.25,111.1703260146374,0.06308441379331872,0.0015852582608021659,0.0,0.11553294176065691,0.09943081592867566,0.0025212741923337596,0.0,0.18284758356818384
169.0,56.0,203.0,91.0,52.0,60.0,4.0,29.0,1.0,1.0,0.5,93.3796878657202,0.06508264557965208,0.004613989304043732,0.0012972244024975076,0.2583332551288472,0.10730186066367349,0.009190299358961058,0.0013027169113766317,0.4521323198074928
178.0,70.0,456.0,201.0,105.0,150.0,88.0,31.0,1.0,0.0,0.25,64.0851630073187,0.021454102579849577,0.002222378800862068,0.0,0.09498186747038057,0.02828979773178538,0.002424799743411728,0.0,0.10851469250266696
183.0,76.0,169.0,77.0,31.0,61.0,3.0,28.0,1.0,1.0,0.25,92.3796878657202,0.06062437516869595,0.0015412233091132168,0.002054964412150956,0.17592513446057437,0.09080194743997987,0.0024512387981022662,0.0032683183974696883,0.2741820539798434
190.0,83.0,287.0,136.0,62.0,89.0,11.0,51.0,3.0,1.0,0.0,181.5500138803576,0.06300110345587863,0.007617691943579057,0.0011667488704525859,0.3515465346786207,0.08197823481872635,0.010950287038361513,0.0012730198652911573,0.4841088182794391
193.0,97.0,175.0,62.0,55.0,58.0,0.0,5.0,0.0,1.0,0.0,36.29452485840151,0.008304396147182655,0.0,0.0009469266194977509,0.03793801478013712,0.009060785514632711,0.0,0.0010331755428449971,0.04139352322328795
179.0,70.0,245.0,85.0,55.0,105.0,19.0,62.0,4.0,1.0,0.25,225.6351768876763,0.10497302583570627,0.009708962295090025,0.00059564185859448,0.44483595495116024,0.17095582884429125,0.015441620254711862,0.0009473386659332429,0.71149086549892
188.0,79.0,187.0,64.0,46.0,77.0,42.0,13.0,0.0,0.0,0.625,13.0,0.02300926001605037,0.0,0.0,0.02300926001605037,0.025105012593429364,0.0,0.0,0.025105012593429364
179.0,75.0,109.0,34.0,27.0,48.0,17.0,9.0,0.0,0.0,0.125,9.0,0.03567348883912212,0.0,0.0,0.03567348883912212,0.07040326549374416,0.0,0.0,0.07040326549374416
180.0,78.0,162.0,77.0,28.0,57.0,44.0,7.0,0.0,0.0,0.0,7.0,0.017245850771410356,0.0,0.0,0.017245850771410356,0.0227186067177499,0.0,0.0,0.0227186067177499
