index,weight,yellowCards,skin_colour,defeats,yellowReds,ties,goals,games,redCards,victories,height,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
1225,72.0,46,0.375,69,2,41,4,162,1,52,183.0,143.50013084801657,0.10624043649282906,0.0034249406869182597,0.002054964412150956,0.28392858793139986,0.16882761622771672,0.0054471973291161475,0.0032683183974696883,0.4514317581413921
1226,74.0,78,0.125,135,1,118,185,572,4,319,176.0,236.3205500055061,0.03882115920692954,0.00037636035912936243,0.000801274419003675,0.07636218931161932,0.05362651693661655,0.000765551659366612,0.0010531088581888187,0.1119325574917204
1227,80.0,33,0.25,31,2,26,7,169,1,112,173.0,130.50013084801657,0.06495573146784551,0.008664026754965207,0.000523541159818468,0.3681001322064344,0.08524462840899118,0.011712905113659834,0.0005712268626306476,0.4907910217376816
1229,68.0,80,0.25,78,2,62,16,340,2,200,172.0,208.8059835855874,0.07965483363292793,0.0028476467289966787,0.0013704821349625512,0.21680790529929095,0.11813820992360784,0.003851840798637047,0.0018785832878453336,0.3044337722192266
1230,65.0,20,0.75,46,0,30,23,121,1,45,172.0,51.3058527375708,0.07965483363292793,0.0028476467289966787,0.0013704821349625512,0.21680790529929095,0.11813820992360784,0.003851840798637047,0.0018785832878453336,0.3044337722192266
1231,79.0,38,0.0,148,0,77,8,351,2,126,185.0,100.6117054751416,0.033404401777526856,0.0,0.003094758129169811,0.13028844402771703,0.051025246728921676,0.0,0.004309921716156976,0.18595102128539037
1232,69.0,9,0.75,23,0,15,16,89,0,51,170.0,9.0,0.032574479808431714,0.0,0.0,0.032574479808431714,0.023592759546285525,0.0,0.0,0.023592759546285525
1233,93.0,3,0.0,41,0,20,0,115,2,54,196.0,65.6117054751416,0.01185310431840567,0.0,0.006321655636483023,0.2097579247317776,0.011829820154940177,0.0,0.006309237415968095,0.20934587758560905
1234,68.0,2,0.625,12,1,12,0,43,0,19,181.0,35.09713905522289,0.015909401900523527,0.011932051425392647,0.0,0.41082616714081444,0.02530311017395888,0.01897733263046916,0.0,0.6533985271418153
1236,82.0,38,0.25,88,2,48,14,212,2,76,188.0,166.80598358558737,0.056677118995064335,0.0018560968883944119,0.001491506428174081,0.16480149640777864,0.08619524160536475,0.0029520295202952024,0.002372166578808645,0.25816167071886864
1237,83.0,14,0.375,36,0,19,2,88,0,33,188.0,14.0,0.05268827769305157,0.0,0.0,0.05268827769305157,0.05695544180727962,0.0,0.0,0.05695544180727962
1238,83.0,10,1.0,28,1,14,2,57,0,15,192.0,43.09713905522289,0.07339158614824844,0.00880699033778981,0.0,0.3648777700160822,0.11672565705248888,0.014007078846298664,0.0,0.5803198933859068
1239,85.0,18,0.125,54,0,39,30,158,1,65,193.0,49.3058527375708,0.04344417751235764,0.0,0.0036992105784914397,0.15925111912787476,0.04563112405992097,0.0,0.0036919438725307807,0.16121057524874638
1240,92.0,31,0.25,147,0,89,0,379,0,143,190.0,31.0,0.02416345398710343,0.0,0.0,0.02416345398710343,0.02414999594582373,0.0,0.0,0.02414999594582373
1241,78.0,5,0.5,22,0,19,9,106,0,65,191.0,5.0,0.014328106462083158,0.0,0.0,0.014328106462083158,0.017164348641747405,0.0,0.0,0.017164348641747405
1242,86.0,3,0.25,79,0,41,0,164,1,44,190.0,34.3058527375708,0.0062607515185624605,0.0,0.0025894474049440075,0.08732561064942443,0.006431988069425125,0.0,0.0025843607107715466,0.08733760390160294
1243,70.0,7,0.0,45,0,26,40,165,0,94,192.0,7.0,0.01664216481626178,0.0,0.0,0.01664216481626178,0.025157659002039555,0.0,0.0,0.025157659002039555
1244,82.0,68,0.0,79,1,71,10,392,3,242,190.0,195.01469726793528,0.043254469146224474,0.0007518162483479107,0.0011084470328206375,0.10283831563865148,0.06390230997494373,0.0011957262429767152,0.0017629297172092595,0.15866744582436368
1245,81.0,106,0.125,107,3,84,59,403,3,212,183.0,299.20897537838107,0.09958484154755477,0.0014513406461460654,0.0023190150593765174,0.22021880867459837,0.13876163901109456,0.002308284905931637,0.002747601321203573,0.30117526786494003
1246,74.0,12,0.25,41,0,25,0,89,1,23,183.0,43.3058527375708,0.06768801145329881,0.0,0.004403495168894905,0.20554318274132719,0.107654405990124,0.0,0.007003539423149332,0.32690617981300857
1247,86.0,1,0.0,4,0,11,0,20,0,5,196.0,1.0,0.019468083904588002,0.0,0.0,0.019468083904588002,0.030963016397081256,0.0,0.0,0.030963016397081256
1248,74.0,18,0.25,38,1,15,6,90,0,37,183.0,51.09713905522289,0.05086036920073615,0.0047422255665022055,0.0,0.20781446820649277,0.08089088033737478,0.00754227322493005,0.0,0.33051854605536907
1249,74.0,28,1.0,68,1,62,8,186,0,56,180.0,61.09713905522289,0.039516419655634134,0.0011119066307121494,0.0,0.07631734802873852,0.04132636608287901,0.0011166144954656845,0.0,0.07828311131038433
1250,62.0,16,0.0,45,0,37,29,131,0,49,171.0,16.0,0.040079699895666426,0.0,0.0,0.040079699895666426,0.07637685325363826,0.0,0.0,0.07637685325363826
1251,72.0,9,0.0,31,2,27,0,116,0,58,184.0,75.19427811044578,0.021889675612022125,0.003828083775997547,0.0,0.14858829666125567,0.02966632971786801,0.00384429206200359,0.0,0.15690139866289038
1252,87.0,71,0.0,97,2,93,24,311,7,121,191.0,356.3352472734414,0.0669078765878483,0.000685124986208145,0.00514580321579322,0.25067731121672776,0.07472150891110803,0.000909043040308937,0.00737776281582163,0.33577538906823323
1253,78.0,32,0.0,80,2,80,23,254,0,94,180.0,98.19427811044578,0.040575278533272655,0.001521290435656168,0.0,0.09092563962556545,0.04171025586834288,0.0015277316506144137,0.0,0.09227380274779332
1254,87.0,17,0.25,107,0,56,0,286,0,123,191.0,17.0,0.013315535740589057,0.0,0.0,0.013315535740589057,0.017770539492801794,0.0,0.0,0.017770539492801794
1255,73.0,75,0.125,141,5,122,81,509,5,246,176.0,397.0149589639684,0.04532661603824904,0.00506947807430356,0.001023252625997897,0.2451456328237003,0.06587235601528552,0.008903076249291108,0.0016274322625896777,0.41148686341032964
1256,79.0,82,0.25,59,3,87,19,427,1,281,182.0,212.59726990323946,0.052590341689635334,0.0018411804160750117,0.0002669033363780425,0.12188378249004046,0.07035549816428838,0.0028577441597933836,0.0002912136946744477,0.17405534704586337
1257,80.0,50,0.25,80,7,64,21,246,4,102,183.0,406.90338433684343,0.06255824221930383,0.007999923958606043,0.007681107150409107,0.5677964472207068,0.08470929053711375,0.009968217466937705,0.009874024658097367,0.7237435320465918
1258,77.0,8,0.375,45,1,34,9,148,0,69,180.0,41.09713905522289,0.017451744228149126,0.0017262982699626716,0.0,0.07458727811989438,0.02024021616422173,0.0017229071405143643,0.0,0.07726351337306209
1259,79.0,13,0.625,77,0,46,42,187,0,64,188.0,13.0,0.02300926001605037,0.0,0.0,0.02300926001605037,0.025105012593429364,0.0,0.0,0.025105012593429364
1260,95.0,94,0.0,212,6,157,16,593,6,224,188.0,480.41795075676214,0.04975226315580263,0.006875341057528206,0.001945485696953219,0.33821147092076465,0.06491668057412321,0.01087756648268327,0.0021226863831464967,0.49138551835275424
1261,90.0,6,0.0,33,1,13,0,83,2,37,194.0,101.70884453036449,0.024589778804111676,0.005610469377378683,0.0076252429146027095,0.4489949957250415,0.028391783743623722,0.005599448206671684,0.00815303244315956,0.4689551327025451
1263,76.0,9,0.0,67,0,37,0,139,1,35,185.0,40.3058527375708,0.02610360199218782,0.0,0.0012496405209026084,0.06522466411446613,0.041516476940831167,0.0,0.001987490917380216,0.10373657491759569
1264,84.0,39,0.0,116,3,75,67,304,0,113,187.0,138.29141716566866,0.05070729695035036,0.0080805299173599,0.0,0.3181497192650997,0.0806474265582632,0.013307532263091377,0.0,0.5210886723516636
1265,82.0,51,0.25,149,1,146,16,726,0,431,189.0,84.0971390552229,0.026175813581262117,0.00013755355104283116,0.0,0.030728442587666403,0.034598528186187576,0.00015008234201327326,0.0,0.039565824329534406
1266,64.0,43,0.75,94,0,126,7,412,1,192,171.0,74.3058527375708,0.041058726926593826,0.0,0.00320284003653651,0.1413263654524017,0.06433829356020306,0.0,0.0034945643360933727,0.17373861004790903
1267,94.0,24,0.0,85,1,48,52,221,0,88,195.0,57.09713905522289,0.03557108675334106,0.0007239315325649915,0.0,0.059531149353105196,0.04218942244757696,0.0007225094460221528,0.0,0.06610241805128418
1269,88.0,1,0.0,36,0,24,0,112,0,52,194.0,1.0,0.001172011434397316,0.0,0.0,0.001172011434397316,0.0013685388685388679,0.0,0.0,0.0013685388685388679
1270,77.0,4,0.25,188,0,119,0,504,2,197,188.0,66.6117054751416,0.0005872525178916148,0.0,0.0030359217718323077,0.09562937242965884,0.0006407412427391389,0.0,0.004436050706209026,0.13951509138771584
1271,80.0,69,0.0,112,1,87,25,333,2,134,187.0,164.7088445303645,0.07899229175840142,0.00041353124522370134,0.004410999949052813,0.2307691077157294,0.10623983036496004,0.0004511969142804101,0.004812767085657708,0.27184093502201423
1272,78.0,31,0.0,66,0,72,157,318,1,180,184.0,62.3058527375708,0.030814592492194346,0.0,0.0001901854026230062,0.03676850869954579,0.04655950237611788,0.0,0.00018981180361598928,0.05250172274797275
1273,75.0,9,0.125,48,0,27,17,109,0,34,179.0,9.0,0.03567348883912212,0.0,0.0,0.03567348883912212,0.07040326549374416,0.0,0.0,0.07040326549374416
1274,78.0,16,0.125,71,1,46,17,186,2,69,182.0,111.70884453036449,0.03670853434561974,0.004315745674906679,0.005394682093633349,0.3484324922642787,0.04800535819657535,0.004307267851285911,0.005384084814107388,0.3591169675357134
1275,74.0,26,0.0,58,3,33,18,169,0,78,183.0,125.29141716566866,0.046459729563236955,0.004097533814939488,0.0,0.18207637601976717,0.046368464363112726,0.0040894846453220154,0.0,0.1817187063335343
1276,76.0,19,0.5,49,0,30,38,116,0,37,180.0,19.0,0.0453461563413409,0.0,0.0,0.0453461563413409,0.04525707863743982,0.0,0.0,0.04525707863743982
1277,76.0,37,0.25,71,5,45,6,190,0,74,178.0,202.48569527611446,0.05706987300916147,0.007719068001945187,0.0,0.3125489400462628,0.09076678641936478,0.012276792635873534,0.0,0.4970934994410075
1278,78.0,24,0.375,58,0,35,0,148,1,55,181.0,55.3058527375708,0.0332120512047361,0.0,0.001456273992862882,0.07880195037085573,0.05242924886486598,0.0,0.002316131147813165,0.12493770949920577
1279,76.0,16,0.125,65,0,26,0,178,0,87,192.0,16.0,0.0332120512047361,0.0,0.001456273992862882,0.07880195037085573,0.05242924886486598,0.0,0.002316131147813165,0.12493770949920577
1281,71.0,72,0.25,94,2,110,236,509,3,305,183.0,232.11183632315817,0.034896810215427176,0.0010660092478658922,0.002120759811192602,0.13657086086715228,0.04598868452564256,0.0011642682031192727,0.00409365184504178,0.2126778929616185
1282,78.0,41,0.75,114,0,107,7,354,4,133,186.0,166.2234109502832,0.03081690103520334,0.0,0.004417839154479001,0.16912112302359725,0.03586500681573605,0.0,0.006916813998052562,0.25240176725193786
1284,81.0,46,0.0,94,3,75,23,289,4,120,192.0,270.51482811595184,0.07093880037207881,0.002462779651277402,0.004539444472269237,0.2945609411120208,0.08196162258749441,0.003018654292013997,0.005153541115663889,0.3432064426939171
1285,71.0,24,1.0,88,2,63,29,217,0,66,180.0,90.19427811044578,0.04750561210370477,0.002054964412150956,0.0,0.1155190550061993,0.055264847969531905,0.003268318397469688,0.0,0.16343683644732943
1287,71.0,21,0.25,69,0,68,8,241,0,104,184.0,21.0,0.038395521756619845,0.0,0.0,0.038395521756619845,0.07061445657882705,0.0,0.0,0.07061445657882705
1288,70.0,59,0.125,118,1,104,7,351,1,129,178.0,123.4029917927937,0.0565710436808699,0.005672608404141644,0.00043635449262628033,0.2579786023261077,0.06694228257237365,0.005696626493816458,0.00043820203798588137,0.2692026102543732
1289,83.0,29,0.125,69,2,54,18,262,0,139,190.0,95.19427811044578,0.0388053203016318,0.0025613012374989643,0.0,0.12357706352144952,0.04108141325880484,0.0025562698334805514,0.0,0.12568663140018205
1290,85.0,29,0.25,113,0,95,0,414,3,206,188.0,122.9175582127124,0.023408871675046183,0.0,0.003016726914174293,0.11785008019965298,0.026028734829248446,0.0,0.005303487748047481,0.19205894126513381
1291,88.0,64,0.75,135,1,87,45,365,3,143,187.0,191.01469726793528,0.052697200429027695,0.0004064764771287605,0.001740827609442387,0.12064850169793624,0.08007363270381554,0.0006464805621368614,0.0027531182579133245,0.18765900451670997
1292,95.0,12,0.75,63,1,45,79,211,0,103,193.0,45.09713905522289,0.020665459106897197,0.004478021630891222,0.0,0.16887516371679998,0.03217547682516657,0.007022042434357173,0.0,0.26458499172676175
1293,83.0,10,0.125,61,0,39,0,174,1,74,188.0,41.3058527375708,0.02025792858932279,0.0,0.0024300392465891503,0.09633237938956023,0.022944267819855868,0.0,0.004474292830457215,0.16301582027491823
1294,80.0,27,0.125,71,1,60,12,249,0,118,189.0,60.09713905522289,0.045241807014262364,0.0012254166650954095,0.0,0.0857995927795126,0.06276380949235039,0.0015474958703189374,0.0,0.11398149549967942
1295,77.0,2,0.25,75,0,43,0,168,2,50,186.0,64.6117054751416,0.002195071847744625,0.0,0.010846237365326384,0.3417457815633903,0.002204365884759995,0.0,0.010892160842343505,0.34319274920910087
1296,75.0,30,0.375,61,2,55,45,222,1,106,178.0,127.50013084801658,0.053303069425752164,0.002527238458278686,0.0007581715374836059,0.16068263860738846,0.05319836121190524,0.002522273966969227,0.000756682190090768,0.16036699464417842
1297,78.0,20,0.0,51,1,32,4,140,0,57,183.0,53.09713905522289,0.05075824648475539,0.003960331325208483,0.0,0.1818338830599357,0.050658537305065005,0.003952551675297659,0.0,0.18147668972534578
1298,83.0,17,0.5,150,0,133,134,533,0,250,191.0,17.0,0.010550644059071211,0.0,0.0,0.010550644059071211,0.011077761442626337,0.0,0.0,0.011077761442626337
1299,81.0,57,0.125,190,2,133,26,494,4,171,183.0,248.41768906072897,0.03692206145758308,0.002117433135265804,0.001786472998157031,0.16293010097556263,0.04312068451225543,0.002310295311083952,0.0019491903296876367,0.18060591510052856
1300,85.0,5,0.0,54,0,31,0,116,1,31,193.0,36.3058527375708,0.018691200810235453,0.0,0.0009751930857514152,0.04922045194346651,0.020393651573321025,0.0,0.0010640166038254448,0.05370359868301061
1301,62.0,26,0.5,92,0,72,25,232,0,68,174.0,26.0,0.03151607355029545,0.0,0.0,0.03151607355029545,0.03664630110736783,0.0,0.0,0.03664630110736783
1302,83.0,42,0.0,67,3,47,7,173,0,59,187.0,141.29141716566866,0.0794019707822839,0.0038472642001923913,0.0,0.2067354089982323,0.12628487401952426,0.006118881811804153,0.0,0.32880235620728054
1303,69.0,29,0.25,140,0,88,126,349,1,121,172.0,60.3058527375708,0.023097212604420193,0.0,0.00114164689563942,0.058837442197612735,0.03668495077135765,0.0,0.0018157324430387158,0.09352800324395734
1304,72.0,14,0.75,30,0,18,7,81,0,33,171.0,14.0,0.06536115827260376,0.0,0.0,0.06536115827260376,0.09621615085185374,0.0,0.0,0.09621615085185374
1305,87.0,5,0.625,26,0,16,0,61,0,19,190.0,5.0,0.039455316713298355,0.0,0.0,0.039455316713298355,0.06275171323141801,0.0,0.0,0.06275171323141801
1306,68.0,11,0.0,26,0,24,4,95,0,45,182.0,11.0,0.04633171980747601,0.0,0.0,0.04633171980747601,0.09319914473386619,0.0,0.0,0.09319914473386619
1307,72.0,46,0.25,40,1,34,1,111,0,37,178.0,79.0971390552229,0.1441598298206481,0.002642097101336943,0.0,0.2316056849809982,0.22418258248516545,0.004202123653889599,0.0,0.3632608533851909
1308,70.0,55,0.0,94,2,66,6,235,0,75,178.0,121.19427811044578,0.07988469982874173,0.005005955707073716,0.0,0.2455675119700471,0.08203404252761735,0.005027151158004694,0.0,0.24841836345572355
1309,73.0,11,0.5,36,0,23,8,85,0,26,181.0,11.0,0.0485665701770473,0.0,0.0,0.0485665701770473,0.07868069592351253,0.0,0.0,0.07868069592351253
1311,85.0,31,0.625,75,0,61,4,224,0,88,179.0,31.0,0.04578247133127013,0.0,0.0,0.04578247133127013,0.06579527760784615,0.0,0.0,0.06579527760784615
1312,71.0,8,0.125,34,0,22,12,79,0,23,175.0,8.0,0.03464890584980406,0.0,0.0,0.03464890584980406,0.037804832363191945,0.0,0.0,0.037804832363191945
1313,75.0,1,0.0,10,0,2,2,16,0,4,183.0,1.0,0.024365109047875998,0.0,0.0,0.024365109047875998,0.0512471655328798,0.0,0.0,0.0512471655328798
1314,84.0,29,0.25,101,2,73,16,276,1,102,188.0,126.50013084801658,0.03880813818816584,0.0007023906243527273,0.00029591456859304714,0.07131911626072861,0.04770986075989945,0.0007663664740883222,0.0003228673571390616,0.08318203645642565
1315,76.0,59,0.0,100,2,77,20,286,2,109,183.0,187.80598358558737,0.06623779119542474,0.0007217315949778178,0.0035290552254430064,0.20060512534542682,0.08391063060849897,0.0007874690784647054,0.00385049218513992,0.2305165455152911
1319,77.0,22,0.75,82,0,99,148,454,0,273,184.0,22.0,0.02229613950518887,0.0,0.0,0.02229613950518887,0.02505222846818601,0.0,0.0,0.02505222846818601
1320,70.0,1,0.25,8,0,4,0,18,0,6,175.0,1.0,0.021758446716892473,0.0,0.0,0.021758446716892473,0.03460572420850258,0.0,0.0,0.03460572420850258
1321,70.0,42,0.25,69,1,48,30,189,0,72,178.0,75.0971390552229,0.06406707699631366,0.0010161911928219013,0.0,0.09770009821183294,0.09875821948701005,0.0016162014053421536,0.0,0.15224986214086597
1322,80.0,10,0.25,55,0,48,0,230,0,127,190.0,10.0,0.023149157024922793,0.0,0.0,0.023149157024922793,0.028574105218761553,0.0,0.0,0.028574105218761553
1323,85.0,4,0.0,19,0,18,0,48,0,11,191.0,4.0,0.03062641810018314,0.0,0.0,0.03062641810018314,0.03849948508929003,0.0,0.0,0.03849948508929003
1324,76.03452685421995,12,0.25,13,0,8,35,55,0,34,178.0,12.0,0.08416564202325903,0.0,0.0,0.08416564202325903,0.08761441284538017,0.0,0.0,0.08761441284538017
1325,85.0,50,0.25,70,1,68,36,354,0,216,189.0,83.0971390552229,0.037344317900473024,0.001027482206075478,0.0,0.0713510393517203,0.05394211295319464,0.0016341591987348442,0.0,0.10802810719209341
1326,75.0,36,0.0,108,0,102,65,444,1,234,177.0,67.3058527375708,0.032651407550137,0.0,0.00031024661322575877,0.04236394233611269,0.040867702151704384,0.0,0.0003385048074848281,0.05146488380578416
1327,76.03452685421995,5,1.0,29,1,15,4,60,0,16,190.0,38.09713905522289,0.017037042645963566,0.0035127922981368176,0.0,0.13330041780951377,0.01858882771038055,0.0038327479815217637,0.0,0.14544182061843122
1329,83.0,33,0.25,48,1,36,8,152,2,68,187.0,128.7088445303645,0.07804085779168628,0.0009557974010004445,0.003584240253751667,0.22188271484124172,0.1241200916992558,0.0015201480918463667,0.005700555344423875,0.3528933906145329
1331,77.0,44,0.0,59,0,37,20,180,1,84,186.0,75.3058527375708,0.07238396181841363,0.0,0.0018872122152406737,0.13146474951328294,0.10722148823083294,0.0,0.003001516895635428,0.2011865341549263
1332,75.0,42,0.5,53,0,41,10,198,0,104,187.0,42.0,0.06624931738710275,0.0,0.0,0.06624931738710275,0.10243254661052166,0.0,0.0,0.10243254661052166
1334,79.0,17,0.0,100,0,58,121,247,0,89,185.0,17.0,0.022076283013745694,0.0,0.0,0.022076283013745694,0.02203291650244247,0.0,0.0,0.02203291650244247
1335,70.0,43,0.25,159,0,89,13,417,0,169,174.0,43.0,0.03115138858832396,0.0,0.0,0.03115138858832396,0.03445891538344469,0.0,0.0,0.03445891538344469
1336,72.0,14,0.0,40,1,21,5,116,4,55,179.0,172.32055000550608,0.03861751649364548,0.0010929485800088344,0.010200853413415787,0.39413740238434736,0.038541656487480425,0.001090801598702276,0.010180814921221243,0.39336316135360466
1337,70.0,15,0.125,50,1,40,15,135,0,45,176.0,48.09713905522289,0.03335647590437891,0.0022017475844474527,0.0,0.10622802187133733,0.05305181113035618,0.003501769711574666,0.0,0.16895037021371068
1338,69.0,101,0.0,172,3,113,30,465,2,180,175.0,262.90312264081024,0.05460215208333088,0.0004248084340523663,0.0007000493222715516,0.09057773688906298,0.0725367338131892,0.00046350126337136867,0.0007638119191746942,0.11178908304014717
1339,64.0,5,0.75,77,0,52,47,215,0,86,177.0,5.0,0.01039111477655905,0.0,0.0,0.01039111477655905,0.015302054129387134,0.0,0.0,0.015302054129387134
1340,76.03452685421995,10,0.0,29,0,10,3,63,0,24,184.0,10.0,0.04537356718426723,0.0,0.0,0.04537356718426723,0.04950632809465612,0.0,0.0,0.04950632809465612
1341,82.0,25,0.125,23,0,23,15,116,0,70,183.0,25.0,0.08138446239555315,0.0,0.0,0.08138446239555315,0.09849944283139368,0.0,0.0,0.09849944283139368
1342,85.0,22,0.0,47,1,51,6,188,1,90,191.0,86.40299179279369,0.032023876316013514,0.003914280960961872,0.001304760320320624,0.2024220120279632,0.043541616998809055,0.003906591772096524,0.001302197257365508,0.2136050236862305
1343,85.0,26,0.125,25,1,22,7,124,0,77,196.0,59.09713905522289,0.09376874748826992,0.005837258604062415,0.0,0.28696530720821994,0.14237700226446431,0.009738275541384352,0.0,0.46468606201573825
1344,69.0,19,0.0,71,0,48,33,201,2,82,168.0,81.6117054751416,0.0440968949786194,0.0,0.003875155279299358,0.16541193548758515,0.07796585994459893,0.0,0.006694451677786868,0.28754137832817833
1345,78.0,14,0.0,105,0,65,54,268,0,98,183.0,14.0,0.014319057747924123,0.0,0.0,0.014319057747924123,0.014290929481073666,0.0,0.0,0.014290929481073666
1346,72.0,17,0.0,74,0,61,11,238,0,103,179.0,17.0,0.02159048845747098,0.0,0.0,0.02159048845747098,0.024078414158006975,0.0,0.0,0.024078414158006975
1347,80.0,89,0.0,116,3,107,35,459,3,236,188.0,282.20897537838107,0.06974304925414694,0.0019268241254900462,0.0019369477612378788,0.19415321664412974,0.08801272373713782,0.002496053685735738,0.0019331428332557004,0.2311436445218285
1348,85.0,39,0.0,78,1,48,12,182,1,56,190.0,103.4029917927937,0.07655231442224435,0.001152836173433976,0.0015371148979119679,0.16282858619703802,0.07640193553796326,0.0011505715493160995,0.0015340953990881326,0.1625087267478993
1349,70.0,58,0.0,136,0,95,42,397,0,166,178.0,58.0,0.03835493007611066,0.0,0.0,0.03835493007611066,0.04495473638501021,0.0,0.0,0.04495473638501021
1350,73.0,3,0.0,56,0,28,0,124,0,40,188.0,3.0,0.007929562938124931,0.0,0.0,0.007929562938124931,0.01082845103441022,0.0,0.0,0.01082845103441022
1351,88.0,19,0.0,49,1,37,44,152,2,66,190.0,114.70884453036449,0.03275100938925685,0.0018701564591262277,0.007480625836504911,0.32883520859447096,0.033060044285769294,0.001866482735557228,0.007465930942228912,0.32856261755497124
1352,85.0,38,0.125,99,1,53,18,247,1,95,194.0,102.4029917927937,0.05094744732776975,0.0011811514478691964,0.0017717271718037948,0.14550561097481682,0.06492428141114989,0.001178831201404565,0.0017682468021068475,0.1592966955971097
1353,67.0,21,0.0,49,0,39,7,150,1,62,179.0,52.3058527375708,0.03588318199177045,0.0,0.0005024300934965986,0.05161218450969889,0.05658069505993556,0.0,0.000501443122985524,0.07227879962438798
1354,72.0,37,0.0,68,0,58,21,208,0,82,177.0,37.0,0.05974957513577384,0.0,0.0,0.05974957513577384,0.07404820146368583,0.0,0.0,0.07404820146368583
1355,78.0,25,0.0,77,2,35,22,171,1,59,172.0,122.50013084801658,0.04571654202506813,0.004579975001941782,0.0017174906257281684,0.25106812014098434,0.045959043987481345,0.004570978127895252,0.0017141167979607195,0.2509072307567676
1356,84.0,17,1.0,98,1,67,6,231,3,66,187.0,144.01469726793528,0.032140643570885336,0.0011952996280155607,0.0018501303517176719,0.12962154990815605,0.04250000506081948,0.0012003605826256109,0.0020186457863902636,0.14542393389843908
1358,64.0,57,0.25,89,1,82,25,256,3,85,186.0,184.01469726793528,0.08355731523362987,0.0003367041205677635,0.008891661391441456,0.3730623004453377,0.1386751370813076,0.0003381297415846791,0.019151895244284657,0.7494326763202004
1359,67.0,34,0.125,114,0,79,27,281,2,88,180.0,96.6117054751416,0.0342133161679331,0.0,0.0027364092113060633,0.11987893996681295,0.03435817695105965,0.0,0.002747995296073725,0.12038651301348095
1360,76.0,37,0.125,88,0,92,23,365,2,185,183.0,99.6117054751416,0.04197261975722199,0.0,0.0009649055305642627,0.07217981020273442,0.05657783119260425,0.0,0.001024406335642792,0.08864774507967203
1362,78.0,1,1.0,1,0,2,0,3,0,0,181.0,1.0,0.126193511149672,0.0,0.0,0.126193511149672,0.17720306513409967,0.0,0.0,0.17720306513409967
1363,83.0,13,0.0,60,2,41,36,175,0,74,180.0,79.19427811044578,0.01921534383827498,0.006473618512360019,0.0,0.2334735959323197,0.019177597337868224,0.0064609017769288665,0.0,0.23301496187101955
1364,75.0,45,0.25,92,0,58,16,292,3,142,186.0,138.91755821271238,0.04729112563909789,0.0,0.004234852772185531,0.17986680289043158,0.07639094496661142,0.0,0.004226533854073358,0.2087061913925895
1365,78.0,35,0.25,49,2,32,5,132,4,51,188.0,226.41768906072897,0.10824969856076797,0.0040046577745930035,0.006965595896262103,0.45885633315286106,0.1472179304781495,0.006851845526460639,0.008241333126442712,0.6319963758700037
1368,75.0,0,0.125,7,0,3,0,29,1,19,179.0,31.3058527375708,0.0,0.0,0.01761398067557962,0.5514206851521134,0.0,0.0,0.028014157692597328,0.8770070952915381
1369,67.0,16,0.125,32,1,23,5,89,0,34,176.0,49.09713905522289,0.06360129610480911,0.0021631204338431113,0.0,0.1351943938969086,0.09383705321226432,0.0034403351552312507,0.0,0.20770230424152483
1370,72.0,41,0.25,114,2,88,73,313,2,111,174.0,169.80598358558737,0.04340509051509845,0.001035304506793473,0.0012175180999891243,0.1157861500845275,0.066220905854,0.001646600177856426,0.001936401809159157,0.18133937078717116
1372,76.0,53,0.25,62,3,46,5,174,1,66,185.0,183.59726990323946,0.09571036377200581,0.003047346294416402,0.0013401941818375798,0.23852472952408013,0.14768733378102789,0.004846652281962038,0.002131511998349797,0.37482645903814277
1373,75.0,19,0.5,29,0,12,1,57,0,16,180.0,19.0,0.11427069963282278,0.0,0.0,0.11427069963282278,0.18174184803072513,0.0,0.0,0.18174184803072513
1376,69.0,14,0.125,86,0,47,57,292,0,159,173.0,14.0,0.011651368725488206,0.0,0.0,0.011651368725488206,0.01578589514030451,0.0,0.0,0.01578589514030451
1378,76.0,18,0.5,42,2,32,31,126,2,52,179.0,146.80598358558737,0.047034702753176824,0.0051004267067078935,0.005737980045046381,0.39547659300740234,0.053734098468719176,0.005090407460610622,0.00572670839318695,0.4014915116684142
1379,84.0,20,0.0,213,0,180,0,665,1,272,188.0,51.3058527375708,0.010545938838911749,0.0,0.00047483965657954075,0.02541119920174954,0.017043357517573233,0.0,0.0005180894800603546,0.03326259048522732
1383,72.0,51,0.75,49,5,78,9,224,1,97,176.0,247.79154801368526,0.06823482292127621,0.010003419150205304,0.0009617353328860833,0.4294273222671511,0.08054528673815774,0.010371896614188596,0.0009658073653309512,0.45406081439626517
1384,72.0,55,0.875,97,3,126,73,473,0,250,175.0,154.29141716566866,0.037403148361604216,0.0010187963703078339,0.0,0.07112239349863896,0.05037359235577194,0.001156365029613639,0.0,0.0886459665394915
1385,71.0,29,0.25,68,1,64,61,251,0,119,174.0,62.09713905522289,0.03790480109251235,0.0012751066766769734,0.0,0.08010718408073325,0.043182071151273586,0.0012726018651526554,0.0,0.08530155204416702
1387,72.0,30,0.25,43,1,37,3,141,0,61,178.0,63.09713905522289,0.07823171513795699,0.0024019064557608575,0.0,0.1577279471019117,0.13421600076731158,0.0038201124126269084,0.0,0.26065079249460726
