games,goals,height,skin_colour,redCards,ties,victories,defeats,yellowReds,yellowCards,weight,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
347,17,188.0,0.25,3,53,235,59,4,86,81.0,312.30611443360397,0.08558077872399586,0.0017241139165489175,0.0020208541764073777,0.20590858001777468,0.09701186361223552,0.0019409307759216917,0.002380361201782004,0.23577035664469193
518,34,198.0,0.0,3,112,281,125,1,25,85.0,152.01469726793528,0.015507607723309343,0.0001473299364605985,0.0006147141669832117,0.03962795830461786,0.018912002940660606,0.000177898452853079,0.0007303251854489139,0.04766338547865076
152,13,190.0,0.25,1,39,59,54,0,19,87.0,50.3058527375708,0.047166184688784626,0.0,0.0030796709298860593,0.1435779092999753,0.05748584963801094,0.0,0.0037186515306062966,0.1739014068375139
223,12,175.0,0.0,0,54,100,69,0,16,74.0,16.0,0.02867441910512488,0.0,0.0,0.02867441910512488,0.029628092932414803,0.0,0.0,0.029628092932414803
526,163,202.0,0.0,2,134,232,160,2,31,80.0,159.80598358558737,,,,,,,,
106,0,190.0,0.0,0,11,65,30,0,2,75.0,2.0,0.011239345208553991,0.0,0.0,0.011239345208553991,0.01041838331421642,0.0,0.0,0.01041838331421642
387,105,182.0,0.5,2,106,156,125,1,43,75.0,138.7088445303645,,,,,,,,
665,0,197.0,0.25,1,140,385,140,0,9,87.0,40.3058527375708,0.005043031803931236,0.0,9.809713085887475e-05,0.008114046136577381,0.00600026180241092,0.0,0.00011209635479029617,0.00950953377789442
187,18,180.0,0.125,1,44,85,58,0,24,77.0,55.3058527375708,0.04725435727149623,0.0,0.0013446450538939132,0.08934961731300202,0.05686330378170201,0.0,0.0016236365837858477,0.1076926315730343
278,12,180.0,0.375,0,63,100,115,3,56,73.0,155.29141716566866,0.07334166318868564,0.010685775864134063,0.0,0.4270102728768752,0.0838080892451049,0.012202486635861813,0.0,0.4876754862517225
509,27,180.0,0.25,2,131,241,137,0,25,83.0,87.6117054751416,0.014059492476219437,0.0,0.001006022661854857,0.04555388977890657,0.016065891458671676,0.0,0.0011495899242210902,0.05205478433493232
160,5,180.0,0.0,0,36,84,40,0,24,71.0,24.0,0.04809811471060947,0.0,0.0,0.04809811471060947,0.04866403952984215,0.0,0.0,0.04866403952984215
701,12,180.0,0.25,1,155,392,154,2,111,75.0,208.5001308480166,0.041682612074215246,0.00019446821249442618,0.0003885566042613242,0.06028304937817949,0.047179462980650476,0.00022222033970158421,0.00044400665530218875,0.06843432743004438
153,5,174.0,0.25,0,37,61,55,1,34,71.0,67.0971390552229,0.06266137978543315,0.0007444038894851293,0.0,0.08729901882897124,0.06934740293644115,0.0008988553407313465,0.0,0.09909694313915629
119,25,174.0,0.0,0,28,54,37,0,4,69.0,4.0,0.01713560491757115,0.0,0.0,0.01713560491757115,0.02069095851645042,0.0,0.0,0.02069095851645042
615,20,170.0,0.25,0,108,397,110,0,46,66.0,46.0,0.02314852206382268,0.0,0.0,0.02314852206382268,0.02734472273406217,0.0,0.0,0.02734472273406217
191,10,194.0,0.0,0,33,89,69,0,28,88.0,28.0,0.05319828049769012,0.0,0.0,0.05319828049769012,0.06334157386619378,0.0,0.0,0.06334157386619378
274,12,190.0,0.0,2,67,133,74,1,45,84.0,140.7088445303645,0.06703451748526622,0.0003258656533690385,0.0009558725832158462,0.10774414465417907,0.07553641968881485,0.00037236921787833034,0.001092283039109769,0.12205562744293526
120,3,185.0,0.125,0,31,44,45,0,30,78.0,30.0,0.07651638080752533,0.0,0.0,0.07651638080752533,0.08894366419228196,0.0,0.0,0.08894366419228196
229,0,185.0,0.0,1,46,110,73,0,17,82.0,48.3058527375708,0.015339572862937093,0.0,0.0004103947134664799,0.02818732932699628,0.018000049604854764,0.0,0.0004770483025415182,0.03293445351292764
422,53,168.0,0.25,0,96,208,118,1,37,73.0,70.0971390552229,0.029460805205428042,0.0007653048269771187,0.0,0.054790205483523036,0.03434386615781582,0.0008896005641799872,0.0,0.06378709973408554
381,29,192.0,0.0,4,71,269,41,4,77,85.0,334.61196717117474,,,,,,,,
260,8,178.0,0.0,1,57,113,90,1,50,68.0,114.4029917927937,0.0673476173649693,0.0024479435596530216,0.00037660670148508023,0.16015753969481686,0.07675913759171345,0.002955851216635774,0.00045474634102088835,0.1888255783202065
59,1,184.0,0.0,1,12,19,28,0,12,77.0,43.3058527375708,0.06392510811919465,0.0,0.008101966104350723,0.31756406586678854,0.07443910226279539,0.0,0.009029071195819556,0.3571018754761647
210,53,174.0,0.0,0,47,81,82,0,46,69.0,46.0,0.0649679650833091,0.0,0.0,0.0649679650833091,0.07551963133438525,0.0,0.0,0.07551963133438525
131,21,172.0,0.0,0,41,37,53,2,14,66.0,80.19427811044578,0.020701155616523973,0.002579623913217874,0.0,0.10607932698247417,0.02376677661746258,0.002998589330260971,0.0,0.12301150465061761
69,5,170.0,0.5,0,14,23,32,1,3,63.0,36.09713905522289,0.014458838664056435,0.003908521080633142,0.0,0.1438197043700416,0.016263888305822555,0.0045433171670620776,0.0,0.16663468835605744
69,12,178.0,0.125,0,20,21,28,0,3,63.0,3.0,0.020457814034243106,0.0,0.0,0.020457814034243106,0.024702470881884684,0.0,0.0,0.024702470881884684
53,0,181.0,0.0,0,5,24,24,0,21,72.0,21.0,0.12395942844370157,0.0,0.0,0.12395942844370157,0.13966104437713567,0.0,0.0,0.13966104437713567
442,24,179.0,0.25,3,111,146,185,3,144,73.0,337.20897537838107,0.10702567376085423,0.0030324732522153688,0.0009334743750297745,0.23661507398964834,0.12594297355805387,0.003524987457203336,0.0010850830955217226,0.27657942519345974
656,20,178.0,0.0,1,134,422,100,2,119,80.0,216.5001308480166,,,,,,,,
344,210,177.0,0.375,2,75,192,77,0,54,72.0,116.6117054751416,0.05113015677781958,0.0,0.001955392737587234,0.11234539386484092,0.059611559416137085,0.0,0.0018421489868690134,0.11728160431972369
166,0,190.0,0.25,1,45,61,60,0,3,85.0,34.3058527375708,0.006321489128019749,0.0,0.00374116383556343,0.12344181323129404,0.007223614818224767,0.0,0.0037134107337948694,0.12347510440452165
203,2,180.0,0.125,0,56,74,73,1,46,78.0,79.0971390552229,0.06259011219763738,0.003671915339479532,0.0,0.18412000478739746,0.06572329281667552,0.004433776824953661,0.0,0.21246862093199148
162,4,183.0,0.375,1,41,52,69,2,46,72.0,143.50013084801657,0.10098443794991928,0.003039960840492444,0.0018239765042954664,0.25869958445039304,0.11376133072192901,0.0035336911299371715,0.002120214677962303,0.29709152590799115
572,185,176.0,0.125,4,118,319,135,1,78,74.0,236.3205500055061,0.03824227153428972,0.00041488834128196116,0.000800210507837142,0.07702516097549585,0.04493265811246802,0.00038532239901621466,0.0009510247597523487,0.08745836821239043
169,7,173.0,0.25,1,26,112,31,2,33,80.0,130.50013084801657,0.07386485100865933,0.00704733483049338,0.0006376313505826859,0.3270730650244143,0.08265478677624732,0.009195649069427108,0.0007286263061369252,0.40981473057075
33,0,179.0,0.75,0,8,16,9,0,3,75.0,3.0,0.04091891520136487,0.0,0.0,0.04091891520136487,0.04696438518084608,0.0,0.0,0.04696438518084608
340,16,172.0,0.25,2,62,200,78,2,80,68.0,208.8059835855874,0.07836408465951201,0.002279499538785566,0.0013418865744986982,0.19581790136279403,0.08957867497617478,0.0029991449056657716,0.0015858134540487439,0.23848703342746672
121,23,172.0,0.75,1,30,45,46,0,20,65.0,51.3058527375708,0.07836408465951201,0.002279499538785566,0.0013418865744986982,0.19581790136279403,0.08957867497617478,0.0029991449056657716,0.0015858134540487439,0.23848703342746672
351,8,185.0,0.0,2,77,126,148,0,38,79.0,100.6117054751416,0.030517064510963244,0.0,0.0031213655618293258,0.12823407512971713,0.03565967116120744,0.0,0.0036156069190719843,0.148849328926617
89,16,170.0,0.75,0,15,51,23,0,9,69.0,9.0,0.03768555474723763,0.0,0.0,0.03768555474723763,0.04787854592467947,0.0,0.0,0.04787854592467947
115,0,196.0,0.0,2,20,54,41,0,3,93.0,65.6117054751416,0.013446450538939132,0.0,0.007171440287434203,0.2379545040936367,0.01623636583785848,0.0,0.008659395113524522,0.28732611405829733
43,0,181.0,0.625,0,12,19,12,1,2,68.0,35.09713905522289,0.014121108420351998,0.010590831315264,0.0,0.3646473251720537,0.01641456524874041,0.012310923936555307,0.0,0.4238709266751834
363,51,180.0,1.0,1,66,212,85,7,85,64.0,347.985826124131,,,,,,,,
212,14,188.0,0.25,2,48,76,88,2,38,82.0,166.80598358558737,0.052917154681170094,0.0016474626490410665,0.001323853914408,0.14888783075528167,0.06132191869846105,0.001915032612353048,0.0015388654920694134,0.17287951584245115
88,2,188.0,0.375,0,19,33,36,0,14,83.0,14.0,0.058335056669209004,0.0,0.0,0.058335056669209004,0.06991470327245888,0.0,0.0,0.06991470327245888
57,2,192.0,1.0,0,14,15,28,1,10,83.0,43.09713905522289,0.06514201801055236,0.007817042161266285,0.0,0.32386374942252266,0.07572195278436795,0.009086634334124155,0.0,0.37646355288483774
158,30,193.0,0.125,1,39,65,54,0,18,85.0,49.3058527375708,0.04849719836173213,0.0,0.004196474673690893,0.17987141651324468,0.05831121471159363,0.0,0.005067173514232756,0.2169434025438834
379,0,190.0,0.25,0,89,143,147,0,31,92.0,31.0,0.027499090836136723,0.0,0.0,0.027499090836136723,0.03314203337672812,0.0,0.0,0.03314203337672812
106,9,191.0,0.5,0,19,65,22,0,5,78.0,5.0,0.015425465795046878,0.0,0.0,0.015425465795046878,0.018215953183701603,0.0,0.0,0.018215953183701603
164,0,190.0,0.25,1,41,44,79,0,3,86.0,34.3058527375708,0.007094334122451971,0.0,0.0029375322715836255,0.09905628682851078,0.008513244217988452,0.0,0.003547021459962929,0.1195557757005913
165,40,192.0,0.0,0,26,94,45,0,7,70.0,7.0,0.01773241677703255,0.0,0.0,0.01773241677703255,0.019400337745273707,0.0,0.0,0.019400337745273707
392,10,190.0,0.0,3,71,242,79,1,68,82.0,195.01469726793528,0.04035100378003104,0.0006673084771812683,0.0009838522419980237,0.0932373386455475,0.04737041937524286,0.0007756882968154767,0.0011436430017151258,0.10884620219450086
403,59,183.0,0.125,3,84,212,107,3,106,81.0,299.20897537838107,0.10035037592130407,0.0012882029599376643,0.0024502789497365942,0.2196942803841342,0.1162658822861088,0.00149742434588504,0.002929422424885688,0.2575344111261511
89,0,183.0,0.25,1,25,23,41,0,12,74.0,43.3058527375708,0.06007955261087516,0.0,0.003908521080633142,0.18243913798286743,0.06983727531083994,0.0,0.0045433171670620776,0.2120696934829627
20,0,196.0,0.0,0,11,5,4,0,1,86.0,1.0,0.017279777409114946,0.0,0.0,0.017279777409114946,0.020086244317537607,0.0,0.0,0.020086244317537607
90,6,183.0,0.25,0,15,37,38,1,18,74.0,51.09713905522289,0.04514341848131279,0.004209176548374153,0.0,0.18445512001083525,0.052475313279567004,0.004892803102989929,0.0,0.21441309794905072
186,8,180.0,1.0,0,62,56,68,1,28,74.0,61.09713905522289,0.04566171494860391,0.001279102392672912,0.0,0.08799634470476761,0.054046369120311195,0.0015317958896746578,0.0,0.10474443068509222
131,29,171.0,0.0,0,37,49,45,0,16,62.0,16.0,0.0383167906139964,0.0,0.0,0.0383167906139964,0.03905640917395718,0.0,0.0,0.03905640917395718
116,0,184.0,0.0,0,27,58,31,2,9,72.0,75.19427811044578,0.02181877830767025,0.0044037070937284735,0.0,0.16756888434727302,0.025672485313501497,0.005273682907752457,0.0,0.2002163018445368
311,24,191.0,0.0,7,93,121,97,2,71,87.0,356.3352472734414,0.06648319230661807,0.0006798117432558131,0.004836225286590704,0.240385172732254,0.08336842804140963,0.0008077609984936626,0.005728135586020086,0.28942717524872374
254,23,180.0,0.0,0,80,94,80,2,32,78.0,98.19427811044578,0.0467957132245688,0.001750044637247939,0.0,0.10471718393641093,0.05566749278305591,0.0020957752854185094,0.0,0.12503165883305176
286,0,191.0,0.25,0,56,123,107,0,17,87.0,17.0,0.013228689893897305,0.0,0.0,0.013228689893897305,0.01567658796878882,0.0,0.0,0.01567658796878882
509,81,176.0,0.125,5,122,246,141,5,75,73.0,397.0149589639684,0.044751066328609,0.004214286304665144,0.0009082340972636255,0.21266492907280843,0.05149724860418317,0.004790676827720899,0.0010557434591450439,0.2431058950005442
427,19,182.0,0.25,1,87,281,59,3,82,79.0,212.59726990323946,0.05317261163951639,0.001680898368178493,0.00032506696304215356,0.11898203714366425,0.06242967911749441,0.0019505075201696998,0.00037145654822666766,0.13861466173799938
246,21,183.0,0.25,4,64,102,80,7,50,80.0,406.90338433684343,0.06457926548063692,0.008472725377562645,0.007913010111509673,0.5927257647403741,0.07475678542365112,0.00996364409118371,0.009334856839009085,0.6967605529346327
148,9,180.0,0.375,0,34,69,45,1,8,77.0,41.09713905522289,0.017265953425654904,0.001958354847722417,0.0,0.0820818961401936,0.021462802904060996,0.0023646809733086195,0.0,0.09972697789889617
187,42,188.0,0.625,0,46,64,77,0,13,79.0,13.0,0.028023442407144338,0.0,0.0,0.028023442407144338,0.03202260570735633,0.0,0.0,0.03202260570735633
593,16,188.0,0.0,6,157,224,212,6,94,95.0,480.41795075676214,0.05683241880652075,0.00571770147310209,0.00236944631615537,0.320249516981173,0.06358428906123897,0.006875572724012488,0.002707584743680437,0.3759093248523311
83,0,194.0,0.0,2,13,37,33,1,6,90.0,101.70884453036449,0.02713294415836879,0.006364653255097856,0.008253344413498277,0.49616274278204914,0.03200258779728386,0.007685213163253013,0.01003054096278439,0.6003757947895979
217,0,189.0,0.375,0,53,92,72,0,1,87.0,1.0,0.0006376313505826859,0.0,0.0,0.0006376313505826859,0.0007286263061369252,0.0,0.0,0.0007286263061369252
139,0,185.0,0.0,1,37,35,67,0,9,76.0,40.3058527375708,0.02316943127078025,0.0,0.0011091749012607567,0.05789309738985913,0.026932456720061688,0.0,0.0012893197365986978,0.06729571052566409
304,67,187.0,0.0,0,75,113,116,3,39,84.0,138.29141716566866,0.045007552289902164,0.005503774392580502,0.0,0.22716673868971396,0.05231738060193149,0.007169731120736124,0.0,0.2896149684934941
726,16,189.0,0.25,0,146,431,149,1,51,82.0,84.0971390552229,0.026369226392167818,0.00016752924747940885,0.0,0.03191396519181066,0.031146138057097806,0.00019143697474923843,0.0,0.03748215423068454
412,7,171.0,0.75,1,126,192,94,0,43,64.0,74.3058527375708,0.04443549670460223,0.0,0.003900803556505843,0.1665534784027666,0.04756994529148504,0.0,0.004457478578720013,0.18711511325777014
221,52,195.0,0.0,0,48,88,85,1,24,94.0,57.09713905522289,0.03837946071662944,0.0008212455813029492,0.0,0.06556033991950051,0.0454078817502461,0.0009916404081616792,0.0,0.07822834223195115
169,30,179.0,0.0,0,44,73,52,0,25,70.0,25.0,,,,,,,,
112,0,194.0,0.0,0,24,52,36,0,1,88.0,1.0,0.0013208753775584459,0.0,0.0,0.0013208753775584459,0.0015374680729011436,0.0,0.0,0.0015374680729011436
504,0,188.0,0.25,2,119,197,188,0,4,77.0,66.6117054751416,0.0007152267001244942,0.0,0.004982466439567575,0.1566955873271157,0.0008172951158784556,0.0,0.004659753866003214,0.14669486343830127
333,25,187.0,0.0,2,87,134,112,1,69,80.0,164.7088445303645,0.09205477600850079,0.0005036480541311341,0.005372245910732098,0.2769068250423673,0.10107243562956204,0.0005755225506701788,0.006138907207148574,0.31230431051511487
318,157,184.0,0.0,1,72,180,66,0,31,78.0,62.3058527375708,0.029847062180452504,0.0,0.0002157509577999273,0.03660132989332689,0.03409625126865049,0.0,0.00026051570044925465,0.042251917422739975
109,17,179.0,0.125,0,27,34,48,0,9,75.0,9.0,0.032301641722478396,0.0,0.0,0.032301641722478396,0.03289334949670186,0.0,0.0,0.03289334949670186
186,17,182.0,0.125,2,46,69,71,1,16,78.0,111.70884453036449,0.03870260325903203,0.004895887119306043,0.006119858899132554,0.3923298615163346,0.04489821764235276,0.005911702433271548,0.0073896280415894355,0.4718972623848633
169,18,183.0,0.0,0,33,78,58,3,26,74.0,125.29141716566866,0.052705049988844045,0.004648342264959107,0.0,0.20655188030846527,0.06364047304851089,0.005612796130465684,0.0,0.24940796706715052
116,38,180.0,0.5,0,30,37,49,0,19,76.0,19.0,0.05144178537499419,0.0,0.0,0.05144178537499419,0.0621151019953032,0.0,0.0,0.0621151019953032
190,6,178.0,0.25,0,45,74,71,5,37,76.0,202.48569527611446,0.050654944122793845,0.006851407541345156,0.0,0.2774169322426972,0.05888198438279343,0.007964167739908818,0.0,0.32247315152967576
148,0,181.0,0.375,1,35,55,58,0,24,78.0,55.3058527375708,0.032071865192886156,0.0,0.0012925817746975746,0.07253723988283634,0.03598147002617615,0.0,0.001502514338713443,0.08301896265002774
178,0,192.0,0.125,0,26,87,65,0,16,76.0,16.0,0.032071865192886156,0.0,0.0012925817746975746,0.07253723988283634,0.03598147002617615,0.0,0.001502514338713443,0.08301896265002774
160,7,177.0,0.125,0,35,89,36,1,8,77.0,41.09713905522289,0.01406144323800689,0.0014801519197901987,0.0,0.06305023715015821,0.016978959314163634,0.0017872588751751193,0.0,0.0761321148335158
509,236,183.0,0.25,3,110,305,94,2,72,71.0,232.11183632315817,0.035605868182989935,0.0011579233604494367,0.0020086728900478384,0.13681303635286432,0.04184312695317312,0.0013970808809073154,0.0020386084791155857,0.1519028839767116
354,7,186.0,0.75,4,107,133,114,0,41,78.0,166.2234109502832,0.03319003378149487,0.0,0.003996806445873416,0.15831346779658179,0.03951818502887366,0.0,0.004638978148724599,0.1847453518056548
71,0,192.0,0.375,0,16,30,25,1,19,85.0,52.09713905522289,,,,,,,,
289,23,192.0,0.0,4,75,120,94,3,46,81.0,270.51482811595184,0.07380501984351424,0.002525549131445109,0.0048515585425602005,0.3092756479188436,0.08956358574441352,0.003032283324138535,0.00583898159894293,0.3727177866521531
217,29,180.0,1.0,0,63,66,88,2,24,71.0,90.19427811044578,0.05036187465355843,0.0018239765042954664,0.0,0.11073027864968485,0.060434018637267786,0.0021202146779623027,0.0,0.13060705866071076
89,8,173.0,0.25,0,32,35,22,0,5,65.0,5.0,0.02680724649837364,0.0,0.0,0.02680724649837364,0.03179160623270075,0.0,0.0,0.03179160623270075
241,8,184.0,0.25,0,68,104,69,0,21,71.0,21.0,0.03584830632953301,0.0,0.0,0.03584830632953301,0.03769259998728644,0.0,0.0,0.03769259998728644
351,7,178.0,0.125,1,104,129,118,1,59,70.0,123.4029917927937,0.06289515578190873,0.006525590172788924,0.0005019684748299173,0.2945880723000281,0.07340371820139897,0.007814755301560544,0.0006011350231969649,0.3508688056112891
262,18,190.0,0.125,0,54,139,69,2,29,83.0,95.19427811044578,0.042357310781536206,0.002905602572979456,0.0,0.13852444317865062,0.05139328487387363,0.0035084668788763758,0.0,0.16751350103468884
414,0,188.0,0.25,3,95,206,113,0,29,85.0,122.9175582127124,0.025599686239356666,0.0,0.002462036305259926,0.1026758322463768,0.030639240192524394,0.0,0.002820998645088969,0.11895300834856641
365,45,187.0,0.75,3,87,143,135,1,64,88.0,191.01469726793528,0.052686067117203285,0.0003607865612892131,0.0015796091630557682,0.11407808194698942,0.05917587724511097,0.00041938312311342257,0.0018221553639521935,0.1301003862770717
211,79,193.0,0.75,0,45,103,63,1,12,95.0,45.09713905522289,0.02148875722589784,0.004195888489567856,0.0,0.16036066202533433,0.023470124367859883,0.004787458200902378,0.0,0.18192129416419306
174,0,188.0,0.125,1,39,74,61,0,10,83.0,41.3058527375708,0.02143303065797758,0.0,0.0026865645512108793,0.10553822486816335,0.025940741615472038,0.0,0.0026402677249403594,0.10859657420021601
249,12,189.0,0.125,0,60,118,71,1,27,80.0,60.09713905522289,0.044459775161161535,0.0012348831955443433,0.0,0.08533087600105067,0.052213782378021455,0.001481103662891673,0.0,0.10123407626394712
168,0,186.0,0.25,2,43,50,75,0,2,77.0,64.6117054751416,0.0025251415676339857,0.0,0.012477170098897341,0.3931335912653358,0.0030239967467072626,0.0,0.014942101571965297,0.470799228148478
222,45,178.0,0.375,1,55,106,61,2,30,75.0,127.50013084801658,0.06046830158189496,0.0028669609257197548,0.0008600882777159264,0.18228230296981784,0.0730144704905196,0.003461807731195051,0.0010385423193585153,0.22010285526390072
140,4,183.0,0.0,0,32,57,51,1,20,78.0,53.09713905522289,0.05758139239023824,0.004492696415363192,0.0,0.2062767903824152,0.06952857555931254,0.005424856350531538,0.0,0.2490758005474638
533,134,191.0,0.5,0,133,250,150,0,17,83.0,17.0,0.010578645059238525,0.0,0.0,0.010578645059238525,0.013426618229336981,0.0,0.0,0.013426618229336981
494,26,183.0,0.125,4,133,171,190,2,57,81.0,248.41768906072897,0.044543411956460104,0.0025788645734677517,0.0021757815392954814,0.19801114780741977,0.050231696029480195,0.002946888615931564,0.002486282496130496,0.2256004720190818
116,0,193.0,0.0,1,31,31,54,0,5,85.0,36.3058527375708,0.022764390904384847,0.0,0.0011877073515331224,0.059946582346811016,0.026013046631037685,0.0,0.0013572024329237054,0.06850142613122001
232,25,174.0,0.5,0,72,68,92,0,26,62.0,26.0,0.0371128777686042,0.0,0.0,0.0371128777686042,0.04237004451544941,0.0,0.0,0.04237004451544941
173,7,187.0,0.0,0,47,59,67,3,42,83.0,141.29141716566866,0.07047680643289023,0.0034148131546584293,0.0,0.18349735226022462,0.08192318218081408,0.003969424472275289,0.0,0.21329977590891405
349,126,172.0,0.25,1,88,121,140,0,29,69.0,60.3058527375708,0.020611583585681943,0.0,0.001013320280164148,0.052334439052494755,0.02391423102612387,0.0,0.0011778970433123906,0.06078930240408162
81,7,171.0,0.75,0,18,33,30,0,14,72.0,14.0,0.06173444630948143,0.0,0.0,0.06173444630948143,0.07215633044036103,0.0,0.0,0.07215633044036103
61,0,190.0,0.625,0,16,19,26,0,5,87.0,5.0,0.035020348882472956,0.0,0.0,0.035020348882472956,0.04070812181687621,0.0,0.0,0.04070812181687621
95,4,182.0,0.0,0,24,45,26,0,11,68.0,11.0,0.033438608388630685,0.0,0.0,0.033438608388630685,0.03694193738094524,0.0,0.0,0.03694193738094524
111,1,178.0,0.25,0,34,37,40,1,46,72.0,79.0971390552229,0.13084177915959544,0.0023451126483798853,0.0,0.20845829858318649,0.15211347233313124,0.0027259903002372467,0.0,0.24233595236327218
235,6,178.0,0.0,0,66,75,94,2,55,70.0,121.19427811044578,0.09212096209183317,0.005758693891798773,0.0,0.2827172546051599,0.10961865119547802,0.006896354571676291,0.0,0.33786825742837034
85,8,181.0,0.5,0,23,26,36,0,11,73.0,11.0,0.04406330848692068,0.0,0.0,0.04406330848692068,0.050242300496531486,0.0,0.0,0.050242300496531486
214,29,172.0,0.25,0,57,64,93,1,15,59.0,48.09713905522289,,,,,,,,
224,4,179.0,0.625,0,61,88,75,0,31,85.0,31.0,0.05156035103043212,0.0,0.0,0.05156035103043212,0.056150227395793645,0.0,0.0,0.056150227395793645
79,12,175.0,0.125,0,22,23,34,0,8,71.0,8.0,0.042199602111290486,0.0,0.0,0.042199602111290486,0.04822181371524377,0.0,0.0,0.04822181371524377
16,2,183.0,0.0,0,2,4,10,0,1,75.0,1.0,0.02236185874482328,0.0,0.0,0.02236185874482328,0.021654436052636283,0.0,0.0,0.021654436052636283
276,16,188.0,0.25,1,73,102,101,2,29,84.0,126.50013084801658,0.04311051002690363,0.0008554557250053425,0.0003604003285902138,0.08270628672640933,0.04977054571615417,0.0009775359138234523,0.00041183225999043597,0.09501694787128492
286,20,183.0,0.0,2,77,109,100,2,59,76.0,187.80598358558737,0.07529627291326116,0.0008790114836882563,0.004298107622446253,0.23894496249856212,0.08522001265872799,0.0010044532625731646,0.004911481026552606,0.2722226437052133
115,4,191.0,0.625,2,32,43,40,1,27,85.0,122.70884453036449,0.10600217052124686,0.006522655127272066,0.013045310254544131,0.7302779560225138,0.12034608810584746,0.007453488770974447,0.014906977541948894,0.8337108860958584
168,19,173.0,0.25,2,38,80,50,0,33,65.0,95.6117054751416,0.0790753964915471,0.0,0.009181891448390676,0.36652233802722617,0.09036007090820923,0.0,0.010492218808371721,0.41882792781346484
42,4,183.0,0.5,0,6,22,14,0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,148,184.0,0.75,0,99,273,82,0,22,77.0,22.0,0.02650734177364043,0.0,0.0,0.02650734177364043,0.030404334267597463,0.0,0.0,0.030404334267597463
18,0,175.0,0.25,0,4,6,8,0,1,70.0,1.0,0.019312692398422586,0.0,0.0,0.019312692398422586,0.022449331884306735,0.0,0.0,0.022449331884306735
189,30,178.0,0.25,0,48,72,69,1,42,70.0,75.0971390552229,0.058940893541377534,0.0009019664032230329,0.0,0.08879340101198949,0.06836290396013528,0.0010484578077835564,0.0,0.10306385781788177
230,0,190.0,0.25,0,48,127,55,0,10,80.0,10.0,0.02125257599881375,0.0,0.0,0.02125257599881375,0.026913475598469565,0.0,0.0,0.026913475598469565
48,0,191.0,0.0,0,18,11,19,0,4,85.0,4.0,0.034677874967481086,0.0,0.0,0.034677874967481086,0.039413190093566496,0.0,0.0,0.039413190093566496
55,35,178.0,0.25,0,8,34,13,0,12,76.03452685421995,12.0,0.09724647631049843,0.0,0.0,0.09724647631049843,0.11523589267642302,0.0,0.0,0.11523589267642302
354,36,189.0,0.25,0,68,216,70,1,50,85.0,83.0971390552229,0.03777383430233314,0.0009119882521477332,0.0,0.06795803630039636,0.04308664203868671,0.0010601073389811513,0.0,0.07817316205040817
444,65,177.0,0.0,1,102,234,108,0,36,75.0,67.3058527375708,0.033138832382655185,0.0,0.0003778556151601101,0.044967924626921826,0.03972367559989143,0.0,0.0004317785517848445,0.05324087135730936
60,4,190.0,1.0,0,15,16,29,1,5,76.03452685421995,38.09713905522289,0.020749758273155276,0.004278300674877377,0.0,0.16234927062962573,0.023710910246159032,0.004888847473434852,0.0,0.18551777489420745
96,4,182.0,1.0,1,25,46,25,1,15,70.0,79.40299179279369,0.07868578380639606,0.007842977177153645,0.002730566100670543,0.42374859028338463,0.0902142619810577,0.012533769534554998,0.003270003991433135,0.6074164385594153
152,8,187.0,0.25,2,36,68,48,1,33,83.0,128.7088445303645,0.06926868910498829,0.000848361164788589,0.0031813543679572094,0.19694202789434312,0.08051885044447535,0.0009861463618429315,0.0036980488569109933,0.22892804664199057
42,6,184.0,0.25,0,8,17,17,1,7,78.0,40.09713905522289,0.06414910369815821,0.011321233474937378,0.0,0.43884954229480483,0.07238651044055741,0.01315995317355912,0.0,0.5079433105860653
180,20,186.0,0.0,1,37,84,59,0,44,77.0,75.3058527375708,0.07438473581217617,0.0,0.0016750804631284896,0.12682455811445859,0.0833913200652208,0.0,0.0019471359287408904,0.14434807071041628
198,10,187.0,0.5,0,41,104,53,0,42,75.0,42.0,0.06375121524670756,0.0,0.0,0.06375121524670756,0.07231347065308479,0.0,0.0,0.07231347065308479
467,76,168.0,0.25,0,98,256,113,0,39,66.0,39.0,,,,,,,,
247,121,185.0,0.0,0,58,89,100,0,17,79.0,17.0,0.02504387371053542,0.0,0.0,0.02504387371053542,0.030240061820318874,0.0,0.0,0.030240061820318874
417,13,174.0,0.25,0,89,169,159,0,43,70.0,43.0,0.03468812391907303,0.0,0.0,0.03468812391907303,0.04121078980598868,0.0,0.0,0.04121078980598868
116,5,179.0,0.0,4,21,55,40,1,14,72.0,172.32055000550608,0.04380865227534888,0.001239867517226855,0.011572096827450645,0.4471190790481402,0.052898220474338925,0.0014971194473869505,0.013973114842278206,0.5398888665443096
135,15,176.0,0.125,0,40,45,50,1,15,70.0,48.09713905522289,0.02960704718579605,0.001954260540316571,0.0,0.09428748003878863,0.03441562754049525,0.0022716585835310388,0.0,0.1096010275656127
465,30,175.0,0.0,2,113,180,172,3,101,69.0,262.90312264081024,0.06370108158939887,0.0005173827701295687,0.0008526042059219913,0.10751647279118097,0.0701908787369877,0.0005912173175203877,0.0009742774607773741,0.12025906721944674
